STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2024-11,,6.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2024-12,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2025-01,,6.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2025-02,,6.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2025-03,,6.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2025-04,,6.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,DK,Denmark,2025-05,,5.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-07,,7.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-08,,7.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-09,,7.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-10,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-11,,7.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2024-12,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2025-01,,7.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2025-02,,8.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2025-03,,7.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2025-04,,7.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EE,Estonia,2025-05,,7.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-07,,12.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-08,,11.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-09,,12.0,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-10,,11.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-11,,12.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2024-12,,11.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2025-01,,11.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2025-02,,11.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2025-03,,11.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2025-04,,10.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EL,Greece,2025-05,,9.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-07,,12.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-08,,12.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-09,,12.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-10,,12.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-11,,12.0,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2024-12,,12.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2025-01,,12.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2025-02,,12.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2025-03,,12.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2025-04,,12.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,ES,Spain,2025-05,,12.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-07,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-08,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-09,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-10,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-11,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2024-12,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2025-01,,6.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2025-02,,6.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2025-03,,6.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2025-04,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,EU27_2020,European Union - 27 countries (from 2020),2025-05,,6.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-07,,6.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-08,,7.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-09,,7.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-10,,7.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-11,,8.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2024-12,,8.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2025-01,,8.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2025-02,,8.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2025-03,,8.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2025-04,,8.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FI,Finland,2025-05,,8.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-07,,7.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-08,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-09,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-10,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-11,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2024-12,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2025-01,,7.2,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2025-02,,7.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2025-03,,7.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2025-04,,7.1,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,FR,France,2025-05,,7.0,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-07,,5.0,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-08,,4.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-09,,4.8,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-10,,4.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-11,,4.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2024-12,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2025-01,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2025-02,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2025-03,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2025-04,,4.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HR,Croatia,2025-05,,4.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HU,Hungary,2024-07,,4.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HU,Hungary,2024-08,,4.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HU,Hungary,2024-09,,4.4,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HU,Hungary,2024-10,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,PC_ACT,Percentage of population in the labour force,HU,Hungary,2024-11,,4.6,,,,,
